,lat,lon,State Code,type
1469,29.988,-95.1917,TX,Med&Vac
1470,32.7371,-97.1134,TX,Med&Vac
1471,32.7371,-97.1134,TX,Med&Vac
1472,32.7371,-97.1134,TX,Med&Vac
1473,32.7371,-97.1134,TX,Med&Vac
1474,32.7371,-97.1134,TX,Med&Vac
1475,32.7371,-97.1134,TX,Med&Vac
1476,32.7371,-97.1134,TX,Med&Vac
1477,32.7371,-97.1134,TX,Med&Vac
1478,32.7371,-97.1134,TX,Med&Vac
1479,32.7371,-97.1134,TX,Med&Vac
1480,32.7371,-97.1134,TX,Med&Vac
1481,32.7371,-97.1134,TX,Med&Vac
1482,32.7371,-97.1134,TX,Med&Vac
1483,32.7371,-97.1134,TX,Med&Vac
1484,32.7371,-97.1134,TX,Med&Vac
1485,32.7371,-97.1134,TX,Med&Vac
1486,32.7371,-97.1134,TX,Med&Vac
1487,32.7371,-97.1134,TX,Med&Vac
1488,32.7371,-97.1134,TX,Med&Vac
1489,32.7371,-97.1134,TX,Med&Vac
1490,29.8269,-95.4099,TX,Med&Vac
1491,29.8269,-95.4099,TX,Med&Vac
1492,29.8269,-95.4099,TX,Med&Vac
1493,29.8269,-95.4099,TX,Med&Vac
1494,29.8269,-95.4099,TX,Med&Vac
1495,29.8269,-95.4099,TX,Med&Vac
1496,29.8269,-95.4099,TX,Med&Vac
1497,29.8269,-95.4099,TX,Med&Vac
1498,29.8269,-95.4099,TX,Med&Vac
1499,29.8269,-95.4099,TX,Med&Vac
1500,29.8269,-95.4099,TX,Med&Vac
1501,29.8269,-95.4099,TX,Med&Vac
1502,29.8269,-95.4099,TX,Med&Vac
1503,29.8269,-95.4099,TX,Med&Vac
1504,29.8269,-95.4099,TX,Med&Vac
1505,29.8269,-95.4099,TX,Med&Vac
1506,29.8269,-95.4099,TX,Med&Vac
1507,29.8269,-95.4099,TX,Med&Vac
1508,29.8269,-95.4099,TX,Med&Vac
1509,29.8269,-95.4099,TX,Med&Vac
1510,32.4356,-97.7738,TX,Med&Vac
1511,32.4356,-97.7738,TX,Med&Vac
1512,32.4356,-97.7738,TX,Med&Vac
1513,32.4356,-97.7738,TX,Med&Vac
1514,32.4356,-97.7738,TX,Med&Vac
1515,32.4356,-97.7738,TX,Med&Vac
1516,32.4356,-97.7738,TX,Med&Vac
1517,32.4356,-97.7738,TX,Med&Vac
1518,32.4356,-97.7738,TX,Med&Vac
1519,32.4356,-97.7738,TX,Med&Vac
1520,33.0108,-96.5964,TX,Med&Vac
1521,33.0108,-96.5964,TX,Med&Vac
1522,33.0108,-96.5964,TX,Med&Vac
1523,33.0108,-96.5964,TX,Med&Vac
1524,33.0108,-96.5964,TX,Med&Vac
1525,33.0108,-96.5964,TX,Med&Vac
1526,33.0108,-96.5964,TX,Med&Vac
1527,33.0108,-96.5964,TX,Med&Vac
1528,33.0108,-96.5964,TX,Med&Vac
1529,33.0108,-96.5964,TX,Med&Vac
1530,33.0108,-96.5964,TX,Med&Vac
1531,33.0108,-96.5964,TX,Med&Vac
1532,33.0108,-96.5964,TX,Med&Vac
1533,33.0108,-96.5964,TX,Med&Vac
1534,33.0108,-96.5964,TX,Med&Vac
1535,33.0108,-96.5964,TX,Med&Vac
1536,33.0108,-96.5964,TX,Med&Vac
1537,33.0108,-96.5964,TX,Med&Vac
1538,33.0108,-96.5964,TX,Med&Vac
1539,33.0108,-96.5964,TX,Med&Vac
1540,30.1264,-95.4491,TX,Med&Vac
1541,30.1264,-95.4491,TX,Med&Vac
1542,30.1264,-95.4491,TX,Med&Vac
1543,30.1264,-95.4491,TX,Med&Vac
1544,30.1264,-95.4491,TX,Med&Vac
1545,30.1264,-95.4491,TX,Med&Vac
1546,30.1264,-95.4491,TX,Med&Vac
1547,30.1264,-95.4491,TX,Med&Vac
1548,30.1264,-95.4491,TX,Med&Vac
1549,30.1264,-95.4491,TX,Med&Vac
1550,32.8657,-96.9925,TX,Med&Vac
1551,32.8657,-96.9925,TX,Med&Vac
1552,32.8657,-96.9925,TX,Med&Vac
1553,32.8657,-96.9925,TX,Med&Vac
1554,32.8657,-96.9925,TX,Med&Vac
1555,32.8657,-96.9925,TX,Med&Vac
1556,32.8657,-96.9925,TX,Med&Vac
1557,32.8657,-96.9925,TX,Med&Vac
1558,32.8657,-96.9925,TX,Med&Vac
1559,32.8657,-96.9925,TX,Med&Vac
1560,32.8657,-96.9925,TX,Med&Vac
1561,32.8657,-96.9925,TX,Med&Vac
1562,32.8657,-96.9925,TX,Med&Vac
1563,32.8657,-96.9925,TX,Med&Vac
1564,32.8657,-96.9925,TX,Med&Vac
1565,32.8657,-96.9925,TX,Med&Vac
1566,32.8657,-96.9925,TX,Med&Vac
1567,32.8657,-96.9925,TX,Med&Vac
1568,32.8657,-96.9925,TX,Med&Vac
1569,32.8657,-96.9925,TX,Med&Vac
1570,29.6423,-95.5272,TX,Med&Vac
1571,29.6423,-95.5272,TX,Med&Vac
1572,29.6423,-95.5272,TX,Med&Vac
1573,29.6423,-95.5272,TX,Med&Vac
1574,29.6423,-95.5272,TX,Med&Vac
1575,29.6423,-95.5272,TX,Med&Vac
1576,29.6423,-95.5272,TX,Med&Vac
1577,29.6423,-95.5272,TX,Med&Vac
1578,29.6423,-95.5272,TX,Med&Vac
1579,29.6423,-95.5272,TX,Med&Vac
1580,29.6423,-95.5272,TX,Med&Vac
1581,29.6423,-95.5272,TX,Med&Vac
1582,29.6423,-95.5272,TX,Med&Vac
1583,29.6423,-95.5272,TX,Med&Vac
1584,29.6423,-95.5272,TX,Med&Vac
1585,29.6423,-95.5272,TX,Med&Vac
1586,29.6423,-95.5272,TX,Med&Vac
1587,29.6423,-95.5272,TX,Med&Vac
1588,29.6423,-95.5272,TX,Med&Vac
1589,29.6423,-95.5272,TX,Med&Vac
1590,29.6423,-95.5272,TX,Med&Vac
1591,29.6423,-95.5272,TX,Med&Vac
1592,29.6423,-95.5272,TX,Med&Vac
1593,29.6423,-95.5272,TX,Med&Vac
1594,29.6423,-95.5272,TX,Med&Vac
1595,29.6423,-95.5272,TX,Med&Vac
1596,29.6423,-95.5272,TX,Med&Vac
1597,29.6423,-95.5272,TX,Med&Vac
1598,29.6423,-95.5272,TX,Med&Vac
1599,29.6423,-95.5272,TX,Med&Vac
1600,29.6423,-95.5272,TX,Med&Vac
1601,29.6423,-95.5272,TX,Med&Vac
1602,29.6423,-95.5272,TX,Med&Vac
1603,29.6423,-95.5272,TX,Med&Vac
1604,29.6423,-95.5272,TX,Med&Vac
1605,29.6423,-95.5272,TX,Med&Vac
1606,29.6423,-95.5272,TX,Med&Vac
1607,29.6423,-95.5272,TX,Med&Vac
1608,29.6423,-95.5272,TX,Med&Vac
1609,29.6423,-95.5272,TX,Med&Vac
1610,29.746,-95.3664,TX,Med&Vac
1611,29.746,-95.3664,TX,Med&Vac
1612,29.746,-95.3664,TX,Med&Vac
1613,29.746,-95.3664,TX,Med&Vac
1614,29.746,-95.3664,TX,Med&Vac
1615,29.746,-95.3664,TX,Med&Vac
1616,29.746,-95.3664,TX,Med&Vac
1617,29.746,-95.3664,TX,Med&Vac
1618,29.746,-95.3664,TX,Med&Vac
1619,29.746,-95.3664,TX,Med&Vac
1620,29.746,-95.3664,TX,Med&Vac
1621,29.746,-95.3664,TX,Med&Vac
1622,29.746,-95.3664,TX,Med&Vac
1623,29.746,-95.3664,TX,Med&Vac
1624,29.746,-95.3664,TX,Med&Vac
1625,29.746,-95.3664,TX,Med&Vac
1626,29.746,-95.3664,TX,Med&Vac
1627,29.746,-95.3664,TX,Med&Vac
1628,29.746,-95.3664,TX,Med&Vac
1629,29.746,-95.3664,TX,Med&Vac
1630,28.8201,-97.0012,TX,Med&Vac
1631,28.8201,-97.0012,TX,Med&Vac
1632,28.8201,-97.0012,TX,Med&Vac
1633,28.8201,-97.0012,TX,Med&Vac
1634,28.8201,-97.0012,TX,Med&Vac
1635,28.8201,-97.0012,TX,Med&Vac
1636,28.8201,-97.0012,TX,Med&Vac
1637,28.8201,-97.0012,TX,Med&Vac
1638,28.8201,-97.0012,TX,Med&Vac
1639,28.8201,-97.0012,TX,Med&Vac
1640,28.8201,-97.0012,TX,Med&Vac
1641,28.8201,-97.0012,TX,Med&Vac
1642,28.8201,-97.0012,TX,Med&Vac
1643,28.8201,-97.0012,TX,Med&Vac
1644,28.8201,-97.0012,TX,Med&Vac
1645,28.8201,-97.0012,TX,Med&Vac
1646,28.8201,-97.0012,TX,Med&Vac
1647,28.8201,-97.0012,TX,Med&Vac
1648,28.8201,-97.0012,TX,Med&Vac
1649,28.8201,-97.0012,TX,Med&Vac
1650,26.156,-97.974,TX,Med&Vac
1651,26.156,-97.974,TX,Med&Vac
1652,26.156,-97.974,TX,Med&Vac
1653,26.156,-97.974,TX,Med&Vac
1654,26.156,-97.974,TX,Med&Vac
1655,26.156,-97.974,TX,Med&Vac
1656,26.156,-97.974,TX,Med&Vac
1657,26.156,-97.974,TX,Med&Vac
1658,26.156,-97.974,TX,Med&Vac
1659,26.156,-97.974,TX,Med&Vac
1660,26.156,-97.974,TX,Med&Vac
1661,26.156,-97.974,TX,Med&Vac
1662,26.156,-97.974,TX,Med&Vac
1663,26.156,-97.974,TX,Med&Vac
1664,26.156,-97.974,TX,Med&Vac
1665,26.156,-97.974,TX,Med&Vac
1666,26.156,-97.974,TX,Med&Vac
1667,26.156,-97.974,TX,Med&Vac
1668,26.156,-97.974,TX,Med&Vac
1669,26.156,-97.974,TX,Med&Vac
1670,32.6482,-96.532,TX,Med&Vac
1671,32.6482,-96.532,TX,Med&Vac
1672,32.6482,-96.532,TX,Med&Vac
1673,32.6482,-96.532,TX,Med&Vac
1674,32.6482,-96.532,TX,Med&Vac
1675,32.6482,-96.532,TX,Med&Vac
1676,32.6482,-96.532,TX,Med&Vac
1677,32.6482,-96.532,TX,Med&Vac
1678,32.6482,-96.532,TX,Med&Vac
1679,32.6482,-96.532,TX,Med&Vac
1680,32.6482,-96.532,TX,Med&Vac
1681,32.6482,-96.532,TX,Med&Vac
1682,32.6482,-96.532,TX,Med&Vac
1683,32.6482,-96.532,TX,Med&Vac
1684,32.6482,-96.532,TX,Med&Vac
1685,32.6482,-96.532,TX,Med&Vac
1686,32.6482,-96.532,TX,Med&Vac
1687,32.6482,-96.532,TX,Med&Vac
1688,32.6482,-96.532,TX,Med&Vac
1689,32.6482,-96.532,TX,Med&Vac
1690,26.0715,-97.2254,TX,Med&Vac
1691,26.0715,-97.2254,TX,Med&Vac
1692,26.0715,-97.2254,TX,Med&Vac
1693,26.0715,-97.2254,TX,Med&Vac
1694,26.0715,-97.2254,TX,Med&Vac
1695,26.0715,-97.2254,TX,Med&Vac
1696,26.0715,-97.2254,TX,Med&Vac
1697,26.0715,-97.2254,TX,Med&Vac
1698,26.0715,-97.2254,TX,Med&Vac
1699,26.0715,-97.2254,TX,Med&Vac
1700,26.0715,-97.2254,TX,Med&Vac
1701,26.0715,-97.2254,TX,Med&Vac
1702,26.0715,-97.2254,TX,Med&Vac
1703,26.0715,-97.2254,TX,Med&Vac
1704,26.0715,-97.2254,TX,Med&Vac
1705,26.0715,-97.2254,TX,Med&Vac
1706,26.0715,-97.2254,TX,Med&Vac
1707,26.0715,-97.2254,TX,Med&Vac
1708,26.0715,-97.2254,TX,Med&Vac
1709,26.0715,-97.2254,TX,Med&Vac
1710,30.0215,-95.473,TX,Med&Vac
1711,30.0215,-95.473,TX,Med&Vac
1712,30.0215,-95.473,TX,Med&Vac
1713,30.0215,-95.473,TX,Med&Vac
1714,30.0215,-95.473,TX,Med&Vac
1715,30.0215,-95.473,TX,Med&Vac
1716,30.0215,-95.473,TX,Med&Vac
1717,30.0215,-95.473,TX,Med&Vac
1718,30.0215,-95.473,TX,Med&Vac
1719,30.0215,-95.473,TX,Med&Vac
1720,30.6091,-96.3123,TX,Med&Vac
1721,30.6091,-96.3123,TX,Med&Vac
1722,30.6091,-96.3123,TX,Med&Vac
1723,30.6091,-96.3123,TX,Med&Vac
1724,30.6091,-96.3123,TX,Med&Vac
1725,30.6091,-96.3123,TX,Med&Vac
1726,30.6091,-96.3123,TX,Med&Vac
1727,30.6091,-96.3123,TX,Med&Vac
1728,30.6091,-96.3123,TX,Med&Vac
1729,30.6091,-96.3123,TX,Med&Vac
1730,30.6091,-96.3123,TX,Med&Vac
1731,30.6091,-96.3123,TX,Med&Vac
1732,30.6091,-96.3123,TX,Med&Vac
1733,30.6091,-96.3123,TX,Med&Vac
1734,30.6091,-96.3123,TX,Med&Vac
1735,30.6091,-96.3123,TX,Med&Vac
1736,30.6091,-96.3123,TX,Med&Vac
1737,30.6091,-96.3123,TX,Med&Vac
1738,30.6091,-96.3123,TX,Med&Vac
1739,30.6091,-96.3123,TX,Med&Vac
1740,32.9876,-96.8543,TX,Med&Vac
1741,32.9876,-96.8543,TX,Med&Vac
1742,32.9876,-96.8543,TX,Med&Vac
1743,32.9876,-96.8543,TX,Med&Vac
1744,32.9876,-96.8543,TX,Med&Vac
1745,32.9876,-96.8543,TX,Med&Vac
1746,32.9876,-96.8543,TX,Med&Vac
1747,32.9876,-96.8543,TX,Med&Vac
1748,32.9876,-96.8543,TX,Med&Vac
1749,32.9876,-96.8543,TX,Med&Vac
1750,32.9876,-96.8543,TX,Med&Vac
1751,32.9876,-96.8543,TX,Med&Vac
1752,32.9876,-96.8543,TX,Med&Vac
1753,32.9876,-96.8543,TX,Med&Vac
1754,32.9876,-96.8543,TX,Med&Vac
1755,32.9876,-96.8543,TX,Med&Vac
1756,32.9876,-96.8543,TX,Med&Vac
1757,32.9876,-96.8543,TX,Med&Vac
1758,32.9876,-96.8543,TX,Med&Vac
1759,32.9876,-96.8543,TX,Med&Vac
1760,32.9876,-96.8543,TX,Med&Vac
1761,32.9876,-96.8543,TX,Med&Vac
1762,32.9876,-96.8543,TX,Med&Vac
1763,32.9876,-96.8543,TX,Med&Vac
1764,32.9876,-96.8543,TX,Med&Vac
1765,32.9876,-96.8543,TX,Med&Vac
1766,32.9876,-96.8543,TX,Med&Vac
1767,32.9876,-96.8543,TX,Med&Vac
1768,32.9876,-96.8543,TX,Med&Vac
1769,32.9876,-96.8543,TX,Med&Vac
1770,32.9876,-96.8543,TX,Med&Vac
1771,32.9876,-96.8543,TX,Med&Vac
1772,32.9876,-96.8543,TX,Med&Vac
1773,32.9876,-96.8543,TX,Med&Vac
1774,32.9876,-96.8543,TX,Med&Vac
1775,32.9876,-96.8543,TX,Med&Vac
1776,32.9876,-96.8543,TX,Med&Vac
1777,32.9876,-96.8543,TX,Med&Vac
1778,32.9876,-96.8543,TX,Med&Vac
1779,32.9876,-96.8543,TX,Med&Vac
1780,30.0679,-95.2121,TX,Med&Vac
1781,30.0679,-95.2121,TX,Med&Vac
1782,30.0679,-95.2121,TX,Med&Vac
1783,30.0679,-95.2121,TX,Med&Vac
1784,30.0679,-95.2121,TX,Med&Vac
1785,30.0679,-95.2121,TX,Med&Vac
1786,30.0679,-95.2121,TX,Med&Vac
1787,30.0679,-95.2121,TX,Med&Vac
1788,30.0679,-95.2121,TX,Med&Vac
1789,30.0679,-95.2121,TX,Med&Vac
1790,33.0013,-96.7956,TX,Med&Vac
1791,33.0013,-96.7956,TX,Med&Vac
1792,33.0013,-96.7956,TX,Med&Vac
1793,33.0013,-96.7956,TX,Med&Vac
1794,33.0013,-96.7956,TX,Med&Vac
1795,33.0013,-96.7956,TX,Med&Vac
1796,33.0013,-96.7956,TX,Med&Vac
1797,33.0013,-96.7956,TX,Med&Vac
1798,33.0013,-96.7956,TX,Med&Vac
1799,33.0013,-96.7956,TX,Med&Vac
1800,32.7594,-96.8223,TX,Med&Vac
1801,32.7594,-96.8223,TX,Med&Vac
1802,32.7594,-96.8223,TX,Med&Vac
1803,32.7594,-96.8223,TX,Med&Vac
1804,32.7594,-96.8223,TX,Med&Vac
1805,32.7594,-96.8223,TX,Med&Vac
1806,32.7594,-96.8223,TX,Med&Vac
1807,32.7594,-96.8223,TX,Med&Vac
1808,32.7594,-96.8223,TX,Med&Vac
1809,32.7594,-96.8223,TX,Med&Vac
1810,32.7594,-96.8223,TX,Med&Vac
1811,32.7594,-96.8223,TX,Med&Vac
1812,32.7594,-96.8223,TX,Med&Vac
1813,32.7594,-96.8223,TX,Med&Vac
1814,32.7594,-96.8223,TX,Med&Vac
1815,32.7594,-96.8223,TX,Med&Vac
1816,32.7594,-96.8223,TX,Med&Vac
1817,32.7594,-96.8223,TX,Med&Vac
1818,32.7594,-96.8223,TX,Med&Vac
1819,32.7594,-96.8223,TX,Med&Vac
1820,32.8719,-97.2898,TX,Med&Vac
1821,32.8719,-97.2898,TX,Med&Vac
1822,32.8719,-97.2898,TX,Med&Vac
1823,32.8719,-97.2898,TX,Med&Vac
1824,32.8719,-97.2898,TX,Med&Vac
1825,32.8719,-97.2898,TX,Med&Vac
1826,32.8719,-97.2898,TX,Med&Vac
1827,32.8719,-97.2898,TX,Med&Vac
1828,32.8719,-97.2898,TX,Med&Vac
1829,32.8719,-97.2898,TX,Med&Vac
1830,32.8719,-97.2898,TX,Med&Vac
1831,32.8719,-97.2898,TX,Med&Vac
1832,32.8719,-97.2898,TX,Med&Vac
1833,32.8719,-97.2898,TX,Med&Vac
1834,32.8719,-97.2898,TX,Med&Vac
1835,32.8719,-97.2898,TX,Med&Vac
1836,32.8719,-97.2898,TX,Med&Vac
1837,32.8719,-97.2898,TX,Med&Vac
1838,32.8719,-97.2898,TX,Med&Vac
1839,32.8719,-97.2898,TX,Med&Vac
1840,29.8431,-98.2674,TX,Med&Vac
1841,29.8431,-98.2674,TX,Med&Vac
1842,29.8431,-98.2674,TX,Med&Vac
1843,29.8431,-98.2674,TX,Med&Vac
1844,29.8431,-98.2674,TX,Med&Vac
1845,29.8431,-98.2674,TX,Med&Vac
1846,29.8431,-98.2674,TX,Med&Vac
1847,29.8431,-98.2674,TX,Med&Vac
1848,29.8431,-98.2674,TX,Med&Vac
1849,29.8431,-98.2674,TX,Med&Vac
1850,29.8431,-98.2674,TX,Med&Vac
1851,29.8431,-98.2674,TX,Med&Vac
1852,29.8431,-98.2674,TX,Med&Vac
1853,29.8431,-98.2674,TX,Med&Vac
1854,29.8431,-98.2674,TX,Med&Vac
1855,29.8431,-98.2674,TX,Med&Vac
1856,29.8431,-98.2674,TX,Med&Vac
1857,29.8431,-98.2674,TX,Med&Vac
1858,29.8431,-98.2674,TX,Med&Vac
1859,29.8431,-98.2674,TX,Med&Vac
1860,30.1117,-95.3881,TX,Med&Vac
1861,30.1117,-95.3881,TX,Med&Vac
1862,30.1117,-95.3881,TX,Med&Vac
1863,30.1117,-95.3881,TX,Med&Vac
1864,30.1117,-95.3881,TX,Med&Vac
1865,30.1117,-95.3881,TX,Med&Vac
1866,30.1117,-95.3881,TX,Med&Vac
1867,30.1117,-95.3881,TX,Med&Vac
1868,30.1117,-95.3881,TX,Med&Vac
1869,30.1117,-95.3881,TX,Med&Vac
1870,30.1117,-95.3881,TX,Med&Vac
1871,30.1117,-95.3881,TX,Med&Vac
1872,30.1117,-95.3881,TX,Med&Vac
1873,30.1117,-95.3881,TX,Med&Vac
1874,30.1117,-95.3881,TX,Med&Vac
1875,30.1117,-95.3881,TX,Med&Vac
1876,30.1117,-95.3881,TX,Med&Vac
1877,30.1117,-95.3881,TX,Med&Vac
1878,30.1117,-95.3881,TX,Med&Vac
1879,30.1117,-95.3881,TX,Med&Vac
1880,29.536,-98.3335,TX,Med&Vac
1881,29.536,-98.3335,TX,Med&Vac
1882,29.536,-98.3335,TX,Med&Vac
1883,29.536,-98.3335,TX,Med&Vac
1884,29.536,-98.3335,TX,Med&Vac
1885,29.536,-98.3335,TX,Med&Vac
1886,29.536,-98.3335,TX,Med&Vac
1887,29.536,-98.3335,TX,Med&Vac
1888,29.536,-98.3335,TX,Med&Vac
1889,29.536,-98.3335,TX,Med&Vac
1890,29.536,-98.3335,TX,Med&Vac
1891,29.536,-98.3335,TX,Med&Vac
1892,29.536,-98.3335,TX,Med&Vac
1893,29.536,-98.3335,TX,Med&Vac
1894,29.536,-98.3335,TX,Med&Vac
1895,29.536,-98.3335,TX,Med&Vac
1896,29.536,-98.3335,TX,Med&Vac
1897,29.536,-98.3335,TX,Med&Vac
1898,29.536,-98.3335,TX,Med&Vac
1899,29.536,-98.3335,TX,Med&Vac
1900,32.9761,-96.9931,TX,Med&Vac
1901,32.9761,-96.9931,TX,Med&Vac
1902,32.9761,-96.9931,TX,Med&Vac
1903,32.9761,-96.9931,TX,Med&Vac
1904,32.9761,-96.9931,TX,Med&Vac
1905,32.9761,-96.9931,TX,Med&Vac
1906,32.9761,-96.9931,TX,Med&Vac
1907,32.9761,-96.9931,TX,Med&Vac
1908,32.9761,-96.9931,TX,Med&Vac
1909,32.9761,-96.9931,TX,Med&Vac
1910,32.9761,-96.9931,TX,Med&Vac
1911,32.9761,-96.9931,TX,Med&Vac
1912,32.9761,-96.9931,TX,Med&Vac
1913,32.9761,-96.9931,TX,Med&Vac
1914,32.9761,-96.9931,TX,Med&Vac
1915,32.9761,-96.9931,TX,Med&Vac
1916,32.9761,-96.9931,TX,Med&Vac
1917,32.9761,-96.9931,TX,Med&Vac
1918,32.9761,-96.9931,TX,Med&Vac
1919,32.9761,-96.9931,TX,Med&Vac
1920,27.6184,-97.2227,TX,Med&Vac
1921,27.6184,-97.2227,TX,Med&Vac
1922,27.6184,-97.2227,TX,Med&Vac
1923,27.6184,-97.2227,TX,Med&Vac
1924,27.6184,-97.2227,TX,Med&Vac
1925,27.6184,-97.2227,TX,Med&Vac
1926,27.6184,-97.2227,TX,Med&Vac
1927,27.6184,-97.2227,TX,Med&Vac
1928,27.6184,-97.2227,TX,Med&Vac
1929,27.6184,-97.2227,TX,Med&Vac
1930,27.6184,-97.2227,TX,Med&Vac
1931,27.6184,-97.2227,TX,Med&Vac
1932,27.6184,-97.2227,TX,Med&Vac
1933,27.6184,-97.2227,TX,Med&Vac
1934,27.6184,-97.2227,TX,Med&Vac
1935,27.6184,-97.2227,TX,Med&Vac
1936,27.6184,-97.2227,TX,Med&Vac
1937,27.6184,-97.2227,TX,Med&Vac
1938,27.6184,-97.2227,TX,Med&Vac
1939,27.6184,-97.2227,TX,Med&Vac
1940,29.504,-95.0417,TX,Med&Vac
1941,29.504,-95.0417,TX,Med&Vac
1942,29.504,-95.0417,TX,Med&Vac
1943,29.504,-95.0417,TX,Med&Vac
1944,29.504,-95.0417,TX,Med&Vac
1945,29.504,-95.0417,TX,Med&Vac
1946,29.504,-95.0417,TX,Med&Vac
1947,29.504,-95.0417,TX,Med&Vac
1948,29.504,-95.0417,TX,Med&Vac
1949,29.504,-95.0417,TX,Med&Vac
1950,29.504,-95.0417,TX,Med&Vac
1951,29.504,-95.0417,TX,Med&Vac
1952,29.504,-95.0417,TX,Med&Vac
1953,29.504,-95.0417,TX,Med&Vac
1954,29.504,-95.0417,TX,Med&Vac
1955,29.504,-95.0417,TX,Med&Vac
1956,29.504,-95.0417,TX,Med&Vac
1957,29.504,-95.0417,TX,Med&Vac
1958,29.504,-95.0417,TX,Med&Vac
1959,29.504,-95.0417,TX,Med&Vac
1960,29.6933,-98.1101,TX,Med&Vac
1961,29.6933,-98.1101,TX,Med&Vac
1962,29.6933,-98.1101,TX,Med&Vac
1963,29.6933,-98.1101,TX,Med&Vac
1964,29.6933,-98.1101,TX,Med&Vac
1965,29.6933,-98.1101,TX,Med&Vac
1966,29.6933,-98.1101,TX,Med&Vac
1967,29.6933,-98.1101,TX,Med&Vac
1968,29.6933,-98.1101,TX,Med&Vac
1969,29.6933,-98.1101,TX,Med&Vac
1970,29.6933,-98.1101,TX,Med&Vac
1971,29.6933,-98.1101,TX,Med&Vac
1972,29.6933,-98.1101,TX,Med&Vac
1973,29.6933,-98.1101,TX,Med&Vac
1974,29.6933,-98.1101,TX,Med&Vac
1975,29.6933,-98.1101,TX,Med&Vac
1976,29.6933,-98.1101,TX,Med&Vac
1977,29.6933,-98.1101,TX,Med&Vac
1978,29.6933,-98.1101,TX,Med&Vac
1979,29.6933,-98.1101,TX,Med&Vac
1980,30.5009,-97.8177,TX,Med&Vac
1981,30.5009,-97.8177,TX,Med&Vac
1982,30.5009,-97.8177,TX,Med&Vac
1983,30.5009,-97.8177,TX,Med&Vac
1984,30.5009,-97.8177,TX,Med&Vac
1985,30.5009,-97.8177,TX,Med&Vac
1986,30.5009,-97.8177,TX,Med&Vac
1987,30.5009,-97.8177,TX,Med&Vac
1988,30.5009,-97.8177,TX,Med&Vac
1989,30.5009,-97.8177,TX,Med&Vac
1990,30.5009,-97.8177,TX,Med&Vac
1991,30.5009,-97.8177,TX,Med&Vac
1992,30.5009,-97.8177,TX,Med&Vac
1993,30.5009,-97.8177,TX,Med&Vac
1994,30.5009,-97.8177,TX,Med&Vac
1995,30.5009,-97.8177,TX,Med&Vac
1996,30.5009,-97.8177,TX,Med&Vac
1997,30.5009,-97.8177,TX,Med&Vac
1998,30.5009,-97.8177,TX,Med&Vac
1999,30.5009,-97.8177,TX,Med&Vac
2000,29.6463,-95.2219,TX,Med&Vac
2001,29.6463,-95.2219,TX,Med&Vac
2002,29.6463,-95.2219,TX,Med&Vac
2003,29.6463,-95.2219,TX,Med&Vac
2004,29.6463,-95.2219,TX,Med&Vac
2005,29.6463,-95.2219,TX,Med&Vac
2006,29.6463,-95.2219,TX,Med&Vac
2007,29.6463,-95.2219,TX,Med&Vac
2008,29.6463,-95.2219,TX,Med&Vac
2009,29.6463,-95.2219,TX,Med&Vac
2010,29.6463,-95.2219,TX,Med&Vac
2011,29.6463,-95.2219,TX,Med&Vac
2012,29.6463,-95.2219,TX,Med&Vac
2013,29.6463,-95.2219,TX,Med&Vac
2014,29.6463,-95.2219,TX,Med&Vac
2015,29.6463,-95.2219,TX,Med&Vac
2016,29.6463,-95.2219,TX,Med&Vac
2017,29.6463,-95.2219,TX,Med&Vac
2018,29.6463,-95.2219,TX,Med&Vac
2019,29.6463,-95.2219,TX,Med&Vac
2020,27.5729,-99.4733,TX,Med&Vac
2021,27.5729,-99.4733,TX,Med&Vac
2022,27.5729,-99.4733,TX,Med&Vac
2023,27.5729,-99.4733,TX,Med&Vac
2024,27.5729,-99.4733,TX,Med&Vac
2025,27.5729,-99.4733,TX,Med&Vac
2026,27.5729,-99.4733,TX,Med&Vac
2027,27.5729,-99.4733,TX,Med&Vac
2028,27.5729,-99.4733,TX,Med&Vac
2029,27.5729,-99.4733,TX,Med&Vac
2030,27.5729,-99.4733,TX,Med&Vac
2031,27.5729,-99.4733,TX,Med&Vac
2032,27.5729,-99.4733,TX,Med&Vac
2033,27.5729,-99.4733,TX,Med&Vac
2034,27.5729,-99.4733,TX,Med&Vac
2035,27.5729,-99.4733,TX,Med&Vac
2036,27.5729,-99.4733,TX,Med&Vac
2037,27.5729,-99.4733,TX,Med&Vac
2038,27.5729,-99.4733,TX,Med&Vac
2039,27.5729,-99.4733,TX,Med&Vac
2040,30.723,-95.5587,TX,Med&Vac
2041,30.723,-95.5587,TX,Med&Vac
2042,30.723,-95.5587,TX,Med&Vac
2043,30.723,-95.5587,TX,Med&Vac
2044,30.723,-95.5587,TX,Med&Vac
2045,30.723,-95.5587,TX,Med&Vac
2046,30.723,-95.5587,TX,Med&Vac
2047,30.723,-95.5587,TX,Med&Vac
2048,30.723,-95.5587,TX,Med&Vac
2049,30.723,-95.5587,TX,Med&Vac
2050,30.723,-95.5587,TX,Med&Vac
2051,30.723,-95.5587,TX,Med&Vac
2052,30.723,-95.5587,TX,Med&Vac
2053,30.723,-95.5587,TX,Med&Vac
2054,30.723,-95.5587,TX,Med&Vac
2055,30.723,-95.5587,TX,Med&Vac
2056,30.723,-95.5587,TX,Med&Vac
2057,30.723,-95.5587,TX,Med&Vac
